Model,MSO3012
Firmware Version,2.40

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.0002
Horizontal Delay,0
Sample Interval,2e-07
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,2
Vertical Position,0
,
,
,
Label,
TIME,CH1
2.094e-04,4.90688
2.096e-04,4.90875
2.098e-04,4.90844
2.100e-04,4.9125
2.102e-04,4.90969
2.104e-04,4.91219
2.106e-04,4.91656
2.108e-04,4.91344
2.110e-04,4.91188
2.112e-04,4.91031
2.114e-04,4.91469
2.116e-04,4.91469
2.118e-04,4.92063
2.120e-04,4.91406
2.122e-04,4.915
2.124e-04,4.91219
2.126e-04,4.91031
2.128e-04,4.90844
2.130e-04,4.90844
2.132e-04,4.90437
2.134e-04,4.91375
2.136e-04,4.91125
2.138e-04,4.91656
2.140e-04,4.91375
2.142e-04,4.91781
2.144e-04,4.90344
2.146e-04,4.90656
2.148e-04,4.91312
2.150e-04,4.915
2.152e-04,4.90813
2.154e-04,4.91219
2.156e-04,4.91719
2.158e-04,4.915
2.160e-04,4.91281
2.162e-04,4.9125
2.164e-04,4.90688
2.166e-04,4.91563
2.168e-04,4.91844
2.170e-04,4.90969
2.172e-04,4.90813
2.174e-04,4.91437
2.176e-04,4.90937
2.178e-04,4.9025
2.180e-04,4.91281
2.182e-04,4.915
2.184e-04,4.91312
2.186e-04,4.9075
2.188e-04,4.9125
2.190e-04,4.91063
2.192e-04,4.91563
2.194e-04,4.91938
2.196e-04,4.9125
2.198e-04,4.91406
2.200e-04,4.91312
2.202e-04,4.91156
2.204e-04,4.90844
2.206e-04,4.90656
2.208e-04,4.91469
2.210e-04,4.91531
2.212e-04,4.92344
2.214e-04,4.90969
2.216e-04,4.91719
2.218e-04,4.91125
2.220e-04,4.90906
2.222e-04,4.90969
2.224e-04,4.91875
2.226e-04,4.92063
2.228e-04,4.91156
2.230e-04,4.90937
2.232e-04,4.92
2.234e-04,4.90813
2.236e-04,4.91531
2.238e-04,4.90969
2.240e-04,4.91188
2.242e-04,4.9125
2.244e-04,4.91031
2.246e-04,4.9075
2.248e-04,4.91375
2.250e-04,4.91063
2.252e-04,4.91969
2.254e-04,4.91375
2.256e-04,4.91844
2.258e-04,4.91844
2.260e-04,4.91563
2.262e-04,4.91156
2.264e-04,4.91219
2.266e-04,4.91875
2.268e-04,4.91063
2.270e-04,4.91031
2.272e-04,4.91531
2.274e-04,4.91531
2.276e-04,4.90875
2.278e-04,4.91375
2.280e-04,4.91594
2.282e-04,4.91844
2.284e-04,4.91156
2.286e-04,4.91188
2.288e-04,4.91125
2.290e-04,4.91469
2.292e-04,4.91312
2.294e-04,4.91625
2.296e-04,4.90937
2.298e-04,4.9125
2.300e-04,4.91406
2.302e-04,4.91406
2.304e-04,4.91969
2.306e-04,4.90469
2.308e-04,4.91031
2.310e-04,4.91625
2.312e-04,4.90906
2.314e-04,4.91875
2.316e-04,4.91063
2.318e-04,4.91219
2.320e-04,4.90844
2.322e-04,4.91312
2.324e-04,4.91594
2.326e-04,4.91406
2.328e-04,4.915
2.330e-04,4.905
2.332e-04,4.91094
2.334e-04,4.90906
2.336e-04,4.91188
2.338e-04,4.90719
2.340e-04,4.91219
2.342e-04,4.91125
2.344e-04,4.9125
2.346e-04,4.91094
2.348e-04,4.90875
2.350e-04,4.90469
2.352e-04,4.90344
2.354e-04,4.91563
2.356e-04,4.90656
2.358e-04,4.91406
2.360e-04,4.90906
2.362e-04,4.92094
2.364e-04,4.91437
2.366e-04,4.90625
2.368e-04,4.91031
2.370e-04,4.90937
2.372e-04,4.91437
2.374e-04,4.91063
2.376e-04,4.905
2.378e-04,4.90875
2.380e-04,4.91781
2.382e-04,4.90937
2.384e-04,4.91125
2.386e-04,4.90937
2.388e-04,4.91188
2.390e-04,4.90969
2.392e-04,4.91469
2.394e-04,4.91125
2.396e-04,4.91812
2.398e-04,4.91125
2.400e-04,4.90906
2.402e-04,4.90219
2.404e-04,4.9075
2.406e-04,4.90562
2.408e-04,4.90844
2.410e-04,4.90937
2.412e-04,4.91406
2.414e-04,4.92344
2.416e-04,4.91125
2.418e-04,4.91219
2.420e-04,4.91531
2.422e-04,4.92063
2.424e-04,4.91906
2.426e-04,4.91125
2.428e-04,4.915
2.430e-04,4.9125
2.432e-04,4.91344
2.434e-04,4.90781
2.436e-04,4.90688
2.438e-04,4.91594
2.440e-04,4.91219
2.442e-04,4.91312
2.444e-04,4.91437
2.446e-04,4.91344
2.448e-04,4.915
2.450e-04,4.91531
2.452e-04,4.9125
2.454e-04,4.91094
2.456e-04,4.90969
2.458e-04,4.9175
2.460e-04,4.91563
2.462e-04,4.90813
2.464e-04,4.91688
2.466e-04,4.90437
2.468e-04,4.90344
2.470e-04,4.90937
2.472e-04,4.90813
2.474e-04,4.91219
2.476e-04,4.91688
2.478e-04,4.91312
2.480e-04,4.91844
2.482e-04,4.9125
2.484e-04,4.91156
2.486e-04,4.91188
2.488e-04,4.92094
2.490e-04,4.91406
2.492e-04,4.9025
2.494e-04,4.91031
2.496e-04,4.91281
2.498e-04,4.91906
2.500e-04,4.91719
2.502e-04,4.91375
2.504e-04,4.91344
2.506e-04,4.91531
2.508e-04,4.91531
2.510e-04,4.91469
2.512e-04,4.91531
2.514e-04,4.90969
2.516e-04,4.90844
2.518e-04,4.90156
2.520e-04,4.90031
2.522e-04,4.91031
2.524e-04,4.90937
2.526e-04,4.915
2.528e-04,4.91125
2.530e-04,4.91812
2.532e-04,4.90875
2.534e-04,4.90906
2.536e-04,4.90594
2.538e-04,4.91688
2.540e-04,4.90813
2.542e-04,4.90844
2.544e-04,4.91188
2.546e-04,4.90188
2.548e-04,4.90406
2.550e-04,4.90781
2.552e-04,4.90688
2.554e-04,4.91281
2.556e-04,4.90844
2.558e-04,4.91031
2.560e-04,4.91188
2.562e-04,4.91594
2.564e-04,4.91063
2.566e-04,4.91688
2.568e-04,4.90906
2.570e-04,4.90594
2.572e-04,4.91375
2.574e-04,4.91719
2.576e-04,4.90656
2.578e-04,4.90937
2.580e-04,4.90437
2.582e-04,4.91281
2.584e-04,4.90281
2.586e-04,4.91219
2.588e-04,4.89938
2.590e-04,4.90344
2.592e-04,4.90937
2.594e-04,4.91688
2.596e-04,4.91219
2.598e-04,4.91437
2.600e-04,4.91094
2.602e-04,4.91469
2.604e-04,4.91156
2.606e-04,4.91281
2.608e-04,4.90781
2.610e-04,4.90781
2.612e-04,4.90219
2.614e-04,4.90281
2.616e-04,4.91125
2.618e-04,4.91
2.620e-04,4.905
2.622e-04,4.90937
2.624e-04,4.91406
2.626e-04,4.91281
2.628e-04,4.91719
2.630e-04,4.91031
2.632e-04,4.91219
2.634e-04,4.91375
2.636e-04,4.91188
2.638e-04,4.91188
2.640e-04,4.91156
2.642e-04,4.90781
2.644e-04,4.91125
2.646e-04,4.91344
2.648e-04,4.90906
2.650e-04,4.91219
2.652e-04,4.90875
2.654e-04,4.90937
2.656e-04,4.90781
2.658e-04,4.90844
2.660e-04,4.91688
2.662e-04,4.91406
2.664e-04,4.90594
2.666e-04,4.91906
2.668e-04,4.915
2.670e-04,4.92
2.672e-04,4.9025
2.674e-04,4.91125
2.676e-04,4.91063
2.678e-04,4.91
2.680e-04,4.90625
2.682e-04,4.91688
2.684e-04,4.90719
2.686e-04,4.91125
2.688e-04,4.90719
2.690e-04,4.91312
2.692e-04,4.90875
2.694e-04,4.91594
2.696e-04,4.91906
2.698e-04,4.91
2.700e-04,4.915
2.702e-04,4.91938
2.704e-04,4.9175
2.706e-04,4.91156
2.708e-04,4.9175
2.710e-04,4.91625
2.712e-04,4.91594
2.714e-04,4.91281
2.716e-04,4.91125
2.718e-04,4.91781
2.720e-04,4.90562
2.722e-04,4.90719
2.724e-04,4.90906
2.726e-04,4.91281
2.728e-04,4.91563
2.730e-04,4.91844
2.732e-04,4.91812
2.734e-04,4.91625
2.736e-04,4.90781
2.738e-04,4.90625
2.740e-04,4.90937
2.742e-04,4.90406
2.744e-04,4.90719
2.746e-04,4.91719
2.748e-04,4.91594
2.750e-04,4.90969
2.752e-04,4.91594
2.754e-04,4.91406
2.756e-04,4.91688
2.758e-04,4.91406
2.760e-04,4.91437
2.762e-04,4.91594
2.764e-04,4.90562
2.766e-04,4.9125
2.768e-04,4.9075
2.770e-04,4.91188
2.772e-04,4.91094
2.774e-04,4.91125
2.776e-04,4.90844
2.778e-04,4.90906
2.780e-04,4.91375
2.782e-04,4.91469
2.784e-04,4.91688
2.786e-04,4.9125
2.788e-04,4.90969
2.790e-04,4.91656
2.792e-04,4.91406
2.794e-04,4.91094
2.796e-04,4.91469
2.798e-04,4.91031
2.800e-04,4.91531
2.802e-04,4.91156
2.804e-04,4.91375
2.806e-04,4.91
2.808e-04,4.91906
2.810e-04,4.91875
2.812e-04,4.90844
2.814e-04,4.90781
2.816e-04,4.91469
2.818e-04,4.9125
2.820e-04,4.91719
2.822e-04,4.91406
2.824e-04,4.91219
2.826e-04,4.92
2.828e-04,4.91688
2.830e-04,4.91812
2.832e-04,4.91781
2.834e-04,4.92156
2.836e-04,4.91844
2.838e-04,4.92094
2.840e-04,4.91781
2.842e-04,4.91344
2.844e-04,4.91125
2.846e-04,4.91156
2.848e-04,4.91219
2.850e-04,4.91625
2.852e-04,4.91188
2.854e-04,4.91844
2.856e-04,4.91156
2.858e-04,4.91906
2.860e-04,4.91688
2.862e-04,4.92063
2.864e-04,4.91938
2.866e-04,4.92375
2.868e-04,4.91406
2.870e-04,4.92156
2.872e-04,4.91625
2.874e-04,4.91719
2.876e-04,4.91312
2.878e-04,4.91312
2.880e-04,4.91531
2.882e-04,4.91469
2.884e-04,4.91063
2.886e-04,4.91156
2.888e-04,4.91375
2.890e-04,4.91344
2.892e-04,4.91281
2.894e-04,4.92063
2.896e-04,4.92281
2.898e-04,4.91594
2.900e-04,4.91375
2.902e-04,4.91312
2.904e-04,4.9125
2.906e-04,4.91531
2.908e-04,4.91281
2.910e-04,4.91781
2.912e-04,4.91594
2.914e-04,4.91031
2.916e-04,4.92
2.918e-04,4.91375
2.920e-04,4.91437
2.922e-04,4.91219
2.924e-04,4.91812
2.926e-04,4.91063
2.928e-04,4.91938
2.930e-04,4.91875
2.932e-04,4.91406
2.934e-04,4.91406
2.936e-04,4.91875
2.938e-04,4.92125
2.940e-04,4.91406
2.942e-04,4.91812
2.944e-04,4.91188
2.946e-04,4.91063
2.948e-04,4.91781
2.950e-04,4.91312
2.952e-04,4.91781
2.954e-04,4.92844
2.956e-04,4.91656
2.958e-04,4.91594
2.960e-04,4.91719
2.962e-04,4.91437
2.964e-04,4.91375
2.966e-04,4.91281
2.968e-04,4.91875
2.970e-04,4.91531
2.972e-04,4.915
2.974e-04,4.91625
2.976e-04,4.91812
2.978e-04,4.91594
2.980e-04,4.91781
2.982e-04,4.90937
2.984e-04,4.92531
2.986e-04,4.90688
2.988e-04,4.91156
2.990e-04,4.91781
2.992e-04,4.915
2.994e-04,4.91875
2.996e-04,4.91875
2.998e-04,4.91406
3.000e-04,4.91
3.002e-04,4.92531
3.004e-04,4.91969
3.006e-04,4.91344
3.008e-04,4.91781
3.010e-04,4.91312
3.012e-04,4.91844
3.014e-04,4.91469
3.016e-04,4.91812
3.018e-04,4.91594
3.020e-04,4.91625
3.022e-04,4.91125
3.024e-04,4.91312
3.026e-04,4.91375
3.028e-04,4.92125
3.030e-04,4.92125
3.032e-04,4.92406
3.034e-04,4.9125
3.036e-04,4.91656
3.038e-04,4.91063
3.040e-04,4.91688
3.042e-04,4.91281
3.044e-04,4.91906
3.046e-04,4.92312
3.048e-04,4.92156
3.050e-04,4.91125
3.052e-04,4.91844
3.054e-04,4.91281
3.056e-04,4.92219
3.058e-04,4.92
3.060e-04,4.92
3.062e-04,4.91312
3.064e-04,4.90969
3.066e-04,4.91312
3.068e-04,4.91437
3.070e-04,4.90969
3.072e-04,4.92031
3.074e-04,4.91938
3.076e-04,4.91719
3.078e-04,4.91625
3.080e-04,4.90969
3.082e-04,4.91969
3.084e-04,4.91906
3.086e-04,4.91625
3.088e-04,4.91469
3.090e-04,4.9125
3.092e-04,4.91563
3.094e-04,4.9075
3.096e-04,4.91188
3.098e-04,4.91563
3.100e-04,4.91156
3.102e-04,4.91625
3.104e-04,4.91437
3.106e-04,4.91812
3.108e-04,4.91625
3.110e-04,4.91625
3.112e-04,4.91688
3.114e-04,4.91312
3.116e-04,4.91656
3.118e-04,4.92594
3.120e-04,4.91406
3.122e-04,4.91875
3.124e-04,4.91469
3.126e-04,4.91812
3.128e-04,4.92094
3.130e-04,4.9175
3.132e-04,4.92281
3.134e-04,4.91625
3.136e-04,4.915
3.138e-04,4.91469
3.140e-04,4.91906
3.142e-04,4.91906
3.144e-04,4.91437
3.146e-04,4.91906
3.148e-04,4.91812
3.150e-04,4.91656
3.152e-04,4.91344
3.154e-04,4.91281
3.156e-04,4.91156
3.158e-04,4.91594
3.160e-04,4.91594
3.162e-04,4.91094
3.164e-04,4.91719
3.166e-04,4.91906
3.168e-04,4.915
3.170e-04,4.90844
3.172e-04,4.91188
3.174e-04,4.91781
3.176e-04,4.91781
3.178e-04,4.91844
3.180e-04,4.90781
3.182e-04,4.92
3.184e-04,4.91281
3.186e-04,4.91406
3.188e-04,4.91312
3.190e-04,4.9125
3.192e-04,4.91375
3.194e-04,4.91875
3.196e-04,4.92156
3.198e-04,4.91625
3.200e-04,4.90875
3.202e-04,4.92188
3.204e-04,4.91531
3.206e-04,4.91437
3.208e-04,4.91563
3.210e-04,4.9175
3.212e-04,4.91
3.214e-04,4.91344
3.216e-04,4.91812
3.218e-04,4.91094
3.220e-04,4.91656
3.222e-04,4.91375
3.224e-04,4.91812
3.226e-04,4.91125
3.228e-04,4.91031
3.230e-04,4.90844
3.232e-04,4.91563
3.234e-04,4.91563
3.236e-04,4.9125
3.238e-04,4.915
3.240e-04,4.91312
3.242e-04,4.91406
3.244e-04,4.91656
3.246e-04,4.90969
3.248e-04,4.9125
3.250e-04,4.91563
3.252e-04,4.915
3.254e-04,4.91563
3.256e-04,4.92031
3.258e-04,4.91469
3.260e-04,4.91281
3.262e-04,4.91281
3.264e-04,4.91938
3.266e-04,4.91344
3.268e-04,4.90937
3.270e-04,4.91531
3.272e-04,4.91812
3.274e-04,4.90969
3.276e-04,4.91031
3.278e-04,4.91312
3.280e-04,4.90406
3.282e-04,4.91219
3.284e-04,4.91563
3.286e-04,4.91
3.288e-04,4.91656
3.290e-04,4.90937
3.292e-04,4.91156
3.294e-04,4.91688
3.296e-04,4.9125
3.298e-04,4.92
3.300e-04,4.90594
3.302e-04,4.91281
3.304e-04,4.91188
3.306e-04,4.91094
3.308e-04,4.90594
3.310e-04,4.91094
3.312e-04,4.91281
3.314e-04,4.90313
3.316e-04,4.91719
3.318e-04,4.91563
3.320e-04,4.90813
3.322e-04,4.9125
3.324e-04,4.91312
3.326e-04,4.91531
3.328e-04,4.91188
3.330e-04,4.91
3.332e-04,4.91094
3.334e-04,4.90875
3.336e-04,4.91219
3.338e-04,4.92063
3.340e-04,4.91625
3.342e-04,4.91469
3.344e-04,4.91563
3.346e-04,4.915
3.348e-04,4.91938
3.350e-04,4.91063
3.352e-04,4.90625
3.354e-04,4.90875
3.356e-04,4.91063
3.358e-04,4.91219
3.360e-04,4.90719
3.362e-04,4.91
3.364e-04,4.91625
3.366e-04,4.9125
3.368e-04,4.91625
3.370e-04,4.91656
3.372e-04,4.91188
3.374e-04,4.91812
3.376e-04,4.91312
3.378e-04,4.9125
3.380e-04,4.91969
3.382e-04,4.91219
3.384e-04,4.90844
3.386e-04,4.905
3.388e-04,4.90813
3.390e-04,4.91437
3.392e-04,4.90688
3.394e-04,4.91344
3.396e-04,4.915
3.398e-04,4.91594
3.400e-04,4.91969
3.402e-04,4.91906
3.404e-04,4.91688
3.406e-04,4.92156
3.408e-04,4.91844
3.410e-04,4.92188
3.412e-04,4.91406
3.414e-04,4.91625
3.416e-04,4.91437
3.418e-04,4.91938
3.420e-04,4.91656
3.422e-04,4.90906
3.424e-04,4.91875
3.426e-04,4.90906
3.428e-04,4.91125
3.430e-04,4.92281
3.432e-04,4.92063
3.434e-04,4.91375
3.436e-04,4.91531
3.438e-04,4.91812
3.440e-04,4.91281
3.442e-04,4.91469
3.444e-04,4.91688
3.446e-04,4.91625
3.448e-04,4.91625
3.450e-04,4.91188
3.452e-04,4.91156
3.454e-04,4.91781
3.456e-04,4.91219
3.458e-04,4.91219
3.460e-04,4.90937
3.462e-04,4.91281
3.464e-04,4.915
3.466e-04,4.90813
3.468e-04,4.915
3.470e-04,4.91719
3.472e-04,4.90969
3.474e-04,4.91156
3.476e-04,4.91031
3.478e-04,4.90906
3.480e-04,4.90625
3.482e-04,4.90844
3.484e-04,4.90969
3.486e-04,4.9125
3.488e-04,4.90281
3.490e-04,4.90656
3.492e-04,4.91219
3.494e-04,4.91188
3.496e-04,4.91281
3.498e-04,4.91344
3.500e-04,4.91469
3.502e-04,4.91656
3.504e-04,4.92
3.506e-04,4.91875
3.508e-04,4.915
3.510e-04,4.91656
3.512e-04,4.91125
3.514e-04,4.91594
3.516e-04,4.91875
3.518e-04,4.91625
3.520e-04,4.91188
3.522e-04,4.92031
3.524e-04,4.91688
3.526e-04,4.91969
3.528e-04,4.90969
3.530e-04,4.91688
3.532e-04,4.91875
3.534e-04,4.92219
3.536e-04,4.91688
3.538e-04,4.91906
3.540e-04,4.91531
3.542e-04,4.91156
3.544e-04,4.91781
3.546e-04,4.91563
3.548e-04,4.91625
3.550e-04,4.91688
3.552e-04,4.91063
3.554e-04,4.90813
3.556e-04,4.91625
3.558e-04,4.90906
3.560e-04,4.9125
3.562e-04,4.91625
3.564e-04,4.91531
3.566e-04,4.91063
3.568e-04,4.91406
3.570e-04,4.91938
3.572e-04,4.91469
3.574e-04,4.90937
3.576e-04,4.91406
3.578e-04,4.92031
3.580e-04,4.9125
3.582e-04,4.90969
3.584e-04,4.91344
3.586e-04,4.90969
3.588e-04,4.91688
3.590e-04,4.90688
3.592e-04,4.91531
3.594e-04,4.90656
3.596e-04,4.91312
3.598e-04,4.91406
3.600e-04,4.915
3.602e-04,4.91938
3.604e-04,4.91094
3.606e-04,4.92156
3.608e-04,4.91531
3.610e-04,4.915
3.612e-04,4.90813
3.614e-04,4.90937
3.616e-04,4.91938
3.618e-04,4.91406
3.620e-04,4.91
3.622e-04,4.90688
3.624e-04,4.92
3.626e-04,4.91625
3.628e-04,4.91
3.630e-04,4.91406
3.632e-04,4.9175
3.634e-04,4.90781
3.636e-04,4.91031
3.638e-04,4.9125
3.640e-04,4.91812
3.642e-04,4.92063
3.644e-04,4.91406
3.646e-04,4.915
3.648e-04,4.91156
3.650e-04,4.9125
3.652e-04,4.91281
3.654e-04,4.90906
3.656e-04,4.9075
3.658e-04,4.91156
3.660e-04,4.91312
3.662e-04,4.90344
3.664e-04,4.90813
3.666e-04,4.90594
3.668e-04,4.90906
3.670e-04,4.91406
3.672e-04,4.91594
3.674e-04,4.91281
3.676e-04,4.91156
3.678e-04,4.91906
3.680e-04,4.90594
3.682e-04,4.91125
3.684e-04,4.91594
3.686e-04,4.91844
3.688e-04,4.91437
3.690e-04,4.905
3.692e-04,4.91063
3.694e-04,4.91344
3.696e-04,4.91375
3.698e-04,4.91625
3.700e-04,4.91656
3.702e-04,4.91594
3.704e-04,4.90875
3.706e-04,4.90937
3.708e-04,4.91344
3.710e-04,4.91563
3.712e-04,4.91219
3.714e-04,4.91063
3.716e-04,4.91594
3.718e-04,4.91594
3.720e-04,4.90875
3.722e-04,4.91031
3.724e-04,4.91781
3.726e-04,4.9125
3.728e-04,4.92094
3.730e-04,4.90906
3.732e-04,4.91656
3.734e-04,4.91563
3.736e-04,4.91688
3.738e-04,4.91969
3.740e-04,4.91
3.742e-04,4.92469
3.744e-04,4.9125
3.746e-04,4.91312
3.748e-04,4.91563
3.750e-04,4.91531
3.752e-04,4.91344
3.754e-04,4.91812
3.756e-04,4.91437
3.758e-04,4.9075
3.760e-04,4.91344
3.762e-04,4.9175
3.764e-04,4.91156
3.766e-04,4.91125
3.768e-04,4.90688
3.770e-04,4.91156
3.772e-04,4.91031
3.774e-04,4.90875
3.776e-04,4.91625
3.778e-04,4.91312
3.780e-04,4.91719
3.782e-04,4.92188
3.784e-04,4.91125
3.786e-04,4.91
3.788e-04,4.91375
3.790e-04,4.90844
3.792e-04,4.90562
3.794e-04,4.91312
3.796e-04,4.91312
3.798e-04,4.91469
3.800e-04,4.90656
3.802e-04,4.90906
3.804e-04,4.91094
3.806e-04,4.91406
3.808e-04,4.91
3.810e-04,4.90969
3.812e-04,4.91063
3.814e-04,4.91625
3.816e-04,4.91156
3.818e-04,4.91781
3.820e-04,4.92219
3.822e-04,4.91563
3.824e-04,4.91531
3.826e-04,4.91219
3.828e-04,4.91437
3.830e-04,4.92156
3.832e-04,4.90656
3.834e-04,4.90437
3.836e-04,4.91
3.838e-04,4.91625
3.840e-04,4.92156
3.842e-04,4.91156
3.844e-04,4.92094
3.846e-04,4.91563
3.848e-04,4.91531
3.850e-04,4.90875
3.852e-04,4.91312
3.854e-04,4.90656
3.856e-04,4.91281
3.858e-04,4.91563
3.860e-04,4.90969
3.862e-04,4.91094
3.864e-04,4.91219
3.866e-04,4.91219
3.868e-04,4.91906
3.870e-04,4.91094
3.872e-04,4.90656
3.874e-04,4.90844
3.876e-04,4.91437
3.878e-04,4.91969
3.880e-04,4.91031
3.882e-04,4.9125
3.884e-04,4.91469
3.886e-04,4.9125
3.888e-04,4.91312
3.890e-04,4.91625
3.892e-04,4.91531
3.894e-04,4.91563
3.896e-04,4.91688
3.898e-04,4.91625
3.900e-04,4.91656
3.902e-04,4.91719
3.904e-04,4.92063
3.906e-04,4.91938
3.908e-04,4.915
3.910e-04,4.91781
3.912e-04,4.90969
3.914e-04,4.92406
3.916e-04,4.91406
3.918e-04,4.90937
3.920e-04,4.90813
3.922e-04,4.91156
3.924e-04,4.91656
3.926e-04,4.91281
3.928e-04,4.91781
3.930e-04,4.91906
3.932e-04,4.91188
3.934e-04,4.91281
3.936e-04,4.91719
3.938e-04,4.91938
3.940e-04,4.91656
3.942e-04,4.91281
3.944e-04,4.92
3.946e-04,4.91312
3.948e-04,4.91719
3.950e-04,4.91406
3.952e-04,4.91594
3.954e-04,4.92031
3.956e-04,4.91531
3.958e-04,4.91188
3.960e-04,4.91063
3.962e-04,4.91594
3.964e-04,4.91125
3.966e-04,4.91437
3.968e-04,4.90906
3.970e-04,4.91594
3.972e-04,4.92063
3.974e-04,4.91656
3.976e-04,4.90813
3.978e-04,4.91563
3.980e-04,4.92469
3.982e-04,4.91906
3.984e-04,4.91969
3.986e-04,4.91625
3.988e-04,4.91312
3.990e-04,4.91312
3.992e-04,4.90719
3.994e-04,4.91469
3.996e-04,4.91375
3.998e-04,4.91312
4.000e-04,4.91563
4.002e-04,4.91531
4.004e-04,4.91437
4.006e-04,4.9225
4.008e-04,4.90719
4.010e-04,4.91375
4.012e-04,4.91844
4.014e-04,4.91531
4.016e-04,4.91906
4.018e-04,4.90781
4.020e-04,4.91125
4.022e-04,4.92125
4.024e-04,4.90656
4.026e-04,4.90875
4.028e-04,4.91281
4.030e-04,4.9175
4.032e-04,4.91281
4.034e-04,4.91375
4.036e-04,4.91594
4.038e-04,4.91344
4.040e-04,4.91531
4.042e-04,4.91063
4.044e-04,4.9125
4.046e-04,4.91
4.048e-04,4.90688
4.050e-04,4.91156
4.052e-04,4.91031
4.054e-04,4.91344
4.056e-04,4.91531
4.058e-04,4.91156
4.060e-04,4.90219
4.062e-04,4.91031
4.064e-04,4.9075
4.066e-04,4.91312
4.068e-04,4.91594
4.070e-04,4.91094
4.072e-04,4.90937
4.074e-04,4.90937
4.076e-04,4.92031
4.078e-04,4.91219
4.080e-04,4.91563
4.082e-04,4.91875
4.084e-04,4.92531
4.086e-04,4.91625
4.088e-04,4.91531
4.090e-04,4.91063
4.092e-04,4.91812
4.094e-04,4.91312
4.096e-04,4.90469
4.098e-04,4.90937
4.100e-04,4.91063
4.102e-04,4.91406
4.104e-04,4.90688
4.106e-04,4.91219
4.108e-04,4.91094
4.110e-04,4.91344
4.112e-04,4.90344
4.114e-04,4.90562
4.116e-04,4.91031
4.118e-04,4.90781
4.120e-04,4.91375
4.122e-04,4.90844
4.124e-04,4.90437
4.126e-04,4.90969
4.128e-04,4.91188
4.130e-04,4.90688
4.132e-04,4.91281
4.134e-04,4.90281
4.136e-04,4.91
4.138e-04,4.9175
4.140e-04,4.90562
4.142e-04,4.91188
4.144e-04,4.91375
4.146e-04,4.9075
4.148e-04,4.90969
4.150e-04,4.915
4.152e-04,4.91594
4.154e-04,4.90625
4.156e-04,4.91063
4.158e-04,4.91594
4.160e-04,4.91437
4.162e-04,4.91531
4.164e-04,4.91469
4.166e-04,4.91031
4.168e-04,4.91094
4.170e-04,4.91
4.172e-04,4.91688
4.174e-04,4.90719
4.176e-04,4.90844
4.178e-04,4.92125
4.180e-04,4.9175
4.182e-04,4.9125
4.184e-04,4.90906
4.186e-04,4.91344
4.188e-04,4.91125
4.190e-04,4.91375
4.192e-04,4.91219
4.194e-04,4.91625
4.196e-04,4.90688
4.198e-04,4.905
4.200e-04,4.90844
4.202e-04,4.91125
4.204e-04,4.91469
4.206e-04,4.90969
4.208e-04,4.91156
4.210e-04,4.91
4.212e-04,4.90781
4.214e-04,4.91625
4.216e-04,4.905
4.218e-04,4.91063
4.220e-04,4.90437
4.222e-04,4.90375
4.224e-04,4.91156
4.226e-04,4.90875
4.228e-04,4.91594
4.230e-04,4.91375
4.232e-04,4.91156
4.234e-04,4.91031
4.236e-04,4.90469
4.238e-04,4.90656
4.240e-04,4.90906
4.242e-04,4.90844
4.244e-04,4.90594
4.246e-04,4.90156
4.248e-04,4.90937
4.250e-04,4.91094
4.252e-04,4.91125
4.254e-04,4.90719
4.256e-04,4.90625
4.258e-04,4.90781
4.260e-04,4.91219
4.262e-04,4.91375
4.264e-04,4.90656
4.266e-04,4.91281
4.268e-04,4.91375
4.270e-04,4.91188
4.272e-04,4.90219
4.274e-04,4.90969
4.276e-04,4.90781
4.278e-04,4.90688
4.280e-04,4.91375
4.282e-04,4.91156
4.284e-04,4.91406
4.286e-04,4.91344
4.288e-04,4.91531
4.290e-04,4.90937
4.292e-04,4.91063
4.294e-04,4.90344
4.296e-04,4.91
4.298e-04,4.9075
4.300e-04,4.91094
4.302e-04,4.90937
4.304e-04,4.90688
4.306e-04,4.91188
4.308e-04,4.91375
4.310e-04,4.91219
4.312e-04,4.91437
4.314e-04,4.91469
4.316e-04,4.91656
4.318e-04,4.91156
4.320e-04,4.91812
4.322e-04,4.9125
4.324e-04,4.91469
4.326e-04,4.90313
4.328e-04,4.90844
4.330e-04,4.91469
4.332e-04,4.91469
4.334e-04,4.905
4.336e-04,4.90125
4.338e-04,4.90281
4.340e-04,4.90906
4.342e-04,4.91688
4.344e-04,4.91125
4.346e-04,4.91844
4.348e-04,4.91437
4.350e-04,4.90719
4.352e-04,4.9075
4.354e-04,4.90469
4.356e-04,4.90906
4.358e-04,4.9025
4.360e-04,4.91
4.362e-04,4.91125
4.364e-04,4.90875
4.366e-04,4.90844
4.368e-04,4.90688
4.370e-04,4.91281
4.372e-04,4.91344
4.374e-04,4.92
4.376e-04,4.90156
4.378e-04,4.91219
4.380e-04,4.90844
4.382e-04,4.90656
4.384e-04,4.91219
4.386e-04,4.91594
4.388e-04,4.91063
4.390e-04,4.91469
4.392e-04,4.91625
4.394e-04,4.91688
4.396e-04,4.9
4.398e-04,4.91094
4.400e-04,4.91469
4.402e-04,4.91188
4.404e-04,4.90937
4.406e-04,4.90906
